RSRP,RSRQ,RSSI,SINR,FB,EI,CI,network,LATITUDE,LONGITUDE,RSP,Hm,Hb,CCI,Husr,deltaH,L,D,UCI,dg,dr,dw,hv,db,do,ekparam,ample,LOS,COST231,SPM,TR38901
-72.0,-10,-61.0,2.5,1650.0,751630,21,0,24.827945,102.848993,4.3,1,1998,18,1973,25,7.63,26.14,7,7.63,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 7.63}]",True,-58.15460114378014,-60.24306395872249,-35.40793829292744
-71.0,-10,-61.0,2.6,1650.0,751630,21,0,24.827955,102.84898,4.3,1,1998,18,1973,25,6.21,25.76,7,6.21,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 6.21}]",True,-58.00615817959631,-60.095002578012085,-35.1535493106574
-71.0,-10,-61.0,2.6,1650.0,751630,21,0,24.827972,102.848962,4.3,1,1998,18,1973,25,4.25,25.36,7,4.25,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 4.25}]",True,-57.84751784095856,-59.936770035943,-34.88168493153421
-73.0,-10,-61.0,2.5,1650.0,751630,21,0,24.827983,102.848952,4.3,1,1998,18,1973,25,3.4,25.23,7,3.4,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 3.4}]",True,-57.79542053722217,-59.88480665212816,-34.792404983849394
-73.0,-10,-61.0,2.5,1650.0,751630,21,0,24.827993,102.848942,4.3,1,1998,18,1973,25,3.23,25.21,7,3.23,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 3.23}]",True,-57.78738174952939,-59.876788528725825,-34.77862879020425
-73.0,-11,-61.0,2.5,1650.0,751630,21,0,24.828002,102.848933,4.3,1,1998,18,1973,25,3.65,25.27,7,3.65,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 3.65}]",True,-57.81147901305475,-59.90082384847658,-34.819924639943
-73.0,-11,-61.0,2.5,1650.0,751630,21,0,24.828013,102.848923,4.3,1,1998,18,1973,25,4.56,25.41,7,4.56,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 4.56}]",True,-57.86748418727849,-59.9566850573125,-34.91590156516119
-71.0,-8,-61.0,2.5,1650.0,751630,21,0,24.828023,102.848913,4.3,1,1998,18,1973,25,5.74,25.65,7,5.74,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 5.74}]",True,-57.96277899717755,-60.05173490494772,-35.07920974105981
-70.0,-10,-61.0,8.7,1650.0,751630,21,0,24.828033,102.848903,4.3,1,1998,18,1973,25,7.05,25.98,7,7.05,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 7.05}]",True,-58.09236358373305,-60.18098638486586,-35.30128083262679
-70.0,-9,-61.0,2.6,1650.0,751630,21,0,24.82804,102.848895,4.3,1,1998,18,1973,25,8.09,26.28,7,8.09,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 8.09}]",True,-58.208747304755136,-60.29707093303891,-35.500729398656134
-70.0,-9,-61.0,2.6,1650.0,751630,21,0,24.828047,102.848883,4.3,1,1998,18,1973,25,9.52,26.75,7,9.52,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 9.52}]",True,-58.388437020252056,-60.47629874300763,-35.8086664174363
-76.0,-10,-61.0,2.3,1650.0,751630,21,0,24.828052,102.848872,4.3,1,1998,18,1973,25,10.76,27.22,7,10.76,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 10.76}]",True,-58.56499690531193,-60.65240476799691,-59.61721754335908
-76.0,-10,-61.0,2.3,1650.0,751630,21,0,24.828057,102.848862,4.3,1,1998,18,1973,25,11.91,27.69,7,11.91,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 11.91}]",True,-58.73853412657009,-60.82549589916239,-59.78078391068077
-74.0,-9,-61.0,2.4,1650.0,751630,21,0,24.828062,102.84885,4.3,1,1998,18,1973,25,13.25,28.29,7,13.25,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 13.25}]",True,-58.9558395702001,-61.04224274328969,-59.985603728331924
-74.0,-9,-61.0,2.4,1650.0,751630,21,0,24.82807,102.848838,4.3,1,1998,18,1973,25,14.73,29.02,7,14.73,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 14.73}]",True,-59.21409624791339,-61.29983555336432,-60.22902186251591
-74.0,-8,-61.0,2.3,1650.0,751630,21,0,24.828072,102.848828,4.3,1,1998,18,1973,25,15.73,29.54,7,15.73,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 15.73}]",True,-59.39412808335324,-61.479404603831696,-60.3987096857486
-75.0,-9,-61.0,2.3,1650.0,751630,21,0,24.82807,102.848797,4.3,1,1998,18,1973,25,18.52,31.11,7,18.52,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 18.52}]",True,-59.91905821229041,-62.0029853615609,-60.8934791286696
-75.0,-9,-61.0,2.3,1650.0,751630,21,0,24.82807,102.848797,4.3,1,1998,18,1973,25,18.52,31.11,7,18.52,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 18.52}]",True,-59.91905821229041,-62.0029853615609,-60.8934791286696
-70.0,-10,-65.0,10.0,1650.0,751630,21,0,24.828063,102.84878,4.3,1,1998,18,1973,25,19.89,31.95,7,19.89,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 19.89}]",True,-60.1891346067158,-62.27236750490316,-61.14803785915534
-76.0,-9,-65.0,2.3,1650.0,751630,21,0,24.828053,102.848772,4.3,1,1998,18,1973,25,20.38,32.25,7,20.38,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 20.38}]",True,-60.2838727799254,-62.36686214672416,-61.23733270164642
-76.0,-9,-65.0,2.3,1650.0,751630,21,0,24.828043,102.84876,4.3,1,1998,18,1973,25,21.34,32.87,18,21.34,0.0,0,0,0.0,0.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 21.34}]",True,-60.47690332591522,-62.55939649360735,-61.419272374073856
-78.0,-10,-65.0,2.2,1650.0,751630,21,0,24.828033,102.848747,4.3,1,1998,18,1973,25,22.49,33.63,18,20.94,0.0,0,0,0.0,1.54,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 20.95}, {'start_distance': 20.95, 'environment': 'do', 'length': 1.54}]",True,-60.70861423148902,-62.790511769387166,-61.63766996520012
-78.0,-10,-65.0,2.2,1650.0,751630,21,0,24.82802,102.848733,4.3,1,1998,18,1973,25,23.78,34.5,18,19.75,0.0,0,0,0.0,4.04,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 19.75}, {'start_distance': 19.75, 'environment': 'do', 'length': 4.04}]",True,-60.96751902417323,-63.048751028405846,-61.88169897589016
-79.0,-12,-65.0,2.3,1650.0,751630,21,0,24.828008,102.848727,4.3,1,1998,18,1973,25,24.36,34.91,18,18.91,0.0,0,0,0.0,5.45,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 18.91}, {'start_distance': 18.91, 'environment': 'do', 'length': 5.45}]",True,-61.087276458162805,-63.16820061717098,-61.994575558190064
-79.0,-12,-65.0,2.3,1650.0,751630,21,0,24.828,102.848718,4.3,1,1998,18,1973,25,25.3,35.57,18,18.66,0.0,0,0,0.0,6.65,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 18.66}, {'start_distance': 18.66, 'environment': 'do', 'length': 6.65}]",True,-61.27713334428195,-63.35756946230782,-62.17352391836529
-77.0,-9,-65.0,2.2,1650.0,751630,21,0,24.82799,102.848705,4.3,1,1998,18,1973,25,26.68,36.56,18,18.66,0.0,0,0,0.0,8.02,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 18.66}, {'start_distance': 18.66, 'environment': 'do', 'length': 8.02}]",True,-61.555413446420985,-63.63513422513431,-62.435814999637586
-77.0,-9,-65.0,2.2,1650.0,751630,21,0,24.827985,102.848695,4.3,1,1998,18,1973,25,27.74,37.34,6,18.4,0.95,0,0,0.0,8.39,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 18.4}, {'start_distance': 18.4, 'environment': 'do', 'length': 8.39}, {'start_distance': 26.79, 'environment': 'dr', 'length': 0.95}]",True,-61.76940760122089,-63.848578292341145,-62.63751378376543
-79.0,-12,-67.0,2.3,1650.0,751630,21,0,24.827985,102.848695,4.3,1,1998,18,1973,25,27.74,37.34,6,18.4,0.95,0,0,0.0,8.39,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 18.4}, {'start_distance': 18.4, 'environment': 'do', 'length': 8.39}, {'start_distance': 26.79, 'environment': 'dr', 'length': 0.95}]",True,-61.76940760122089,-63.848578292341145,-62.63751378376543
-79.0,-12,-67.0,2.3,1650.0,751630,21,0,24.827975,102.848683,4.3,1,1998,18,1973,25,29.07,38.34,6,18.62,2.42,0,0,0.0,8.02,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 18.62}, {'start_distance': 18.62, 'environment': 'do', 'length': 8.02}, {'start_distance': 26.64, 'environment': 'dr', 'length': 2.42}]",True,-62.03731195562311,-64.11579397904761,-62.89002527220309
-77.0,-9,-67.0,2.3,1650.0,751630,31,0,24.827968,102.848672,4.3,1,1998,18,1973,25,30.28,39.27,6,18.32,3.74,0,0,0.0,8.23,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 18.32}, {'start_distance': 18.32, 'environment': 'do', 'length': 8.23}, {'start_distance': 26.55, 'environment': 'dr', 'length': 3.74}]",True,-62.280264623209106,-64.3581221190699,-63.11901871222733
-77.0,-9,-67.0,2.3,1650.0,751630,31,0,24.827958,102.848665,4.3,1,1998,18,1973,25,31.17,39.96,18,17.78,4.33,0,0,0.0,9.06,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.78}, {'start_distance': 17.78, 'environment': 'do', 'length': 9.06}, {'start_distance': 26.84, 'environment': 'dr', 'length': 4.33}]",True,-62.456830198209545,-64.53423381937334,-63.285439434464905
-79.0,-10,-67.0,2.2,1650.0,751630,21,0,24.827958,102.848665,4.3,1,1998,18,1973,25,31.17,39.96,18,17.78,4.33,0,0,0.0,9.06,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.78}, {'start_distance': 17.78, 'environment': 'do', 'length': 9.06}, {'start_distance': 26.84, 'environment': 'dr', 'length': 4.33}]",True,-62.456830198209545,-64.53423381937334,-63.285439434464905
-79.0,-10,-67.0,2.2,1650.0,751630,21,0,24.827935,102.848645,4.3,1,1998,18,1973,25,33.69,41.95,18,17.48,4.96,0,0,0.0,11.25,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.48}, {'start_distance': 17.48, 'environment': 'do', 'length': 8.02}, {'start_distance': 25.5, 'environment': 'dr', 'length': 4.96}, {'start_distance': 30.46, 'environment': 'do', 'length': 3.23}]",True,-62.949478780645464,-65.02561601267261,-63.749782117901944
-80.0,-11,-67.0,2.2,1650.0,751630,21,0,24.827923,102.848638,4.3,1,1998,18,1973,25,34.72,42.78,18,17.73,4.54,0,0,0.0,12.44,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.73}, {'start_distance': 17.73, 'environment': 'do', 'length': 8.48}, {'start_distance': 26.21, 'environment': 'dr', 'length': 4.54}, {'start_distance': 30.75, 'environment': 'do', 'length': 3.97}]",True,-63.14808388052499,-65.2237105836479,-63.93697604945933
-80.0,-11,-67.0,2.2,1650.0,751630,21,0,24.827913,102.848632,4.3,1,1998,18,1973,25,35.63,43.53,7,18.53,4.61,0,0,0.0,12.48,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.55}, {'start_distance': 17.55, 'environment': 'do', 'length': 8.23}, {'start_distance': 25.78, 'environment': 'dr', 'length': 4.61}, {'start_distance': 30.39, 'environment': 'do', 'length': 4.25}, {'start_distance': 34.64, 'environment': 'dg', 'length': 0.99}]",True,-63.324259860791315,-65.39943369069891,-64.10302956174088
-76.0,-10,-69.0,2.3,1650.0,751630,31,0,24.827903,102.848625,4.3,1,1998,18,1973,25,36.64,44.36,7,19.67,4.81,0,0,0.0,12.17,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.51}, {'start_distance': 17.51, 'environment': 'do', 'length': 8.42}, {'start_distance': 25.93, 'environment': 'dr', 'length': 4.81}, {'start_distance': 30.74, 'environment': 'do', 'length': 3.74}, {'start_distance': 34.48, 'environment': 'dg', 'length': 2.15}]",True,-63.51572387377011,-65.59040553145852,-64.28349270877482
-76.0,-10,-69.0,2.3,1650.0,751630,31,0,24.827893,102.848615,4.3,1,1998,18,1973,25,37.97,45.46,7,21.19,4.18,0,0,0.0,12.61,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.41}, {'start_distance': 17.41, 'environment': 'do', 'length': 8.59}, {'start_distance': 26.0, 'environment': 'dr', 'length': 4.18}, {'start_distance': 30.18, 'environment': 'do', 'length': 4.02}, {'start_distance': 34.2, 'environment': 'dg', 'length': 3.78}]",True,-63.76402401489314,-65.83806739894683,-64.51752637483507
-79.0,-11,-69.0,2.2,1650.0,751630,31,0,24.827882,102.848607,4.3,1,1998,18,1973,25,39.15,46.45,7,22.01,4.97,0,0,0.0,12.18,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.25}, {'start_distance': 17.25, 'environment': 'do', 'length': 8.53}, {'start_distance': 25.78, 'environment': 'dr', 'length': 4.97}, {'start_distance': 30.75, 'environment': 'do', 'length': 3.65}, {'start_distance': 34.4, 'environment': 'dg', 'length': 4.77}]",True,-63.982410040080126,-66.05589204691738,-64.72336468753066
-79.0,-11,-69.0,2.2,1650.0,751630,31,0,24.827872,102.848603,4.3,1,1998,18,1973,25,39.94,47.12,7,23.01,4.35,0,0,0.0,12.57,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.21}, {'start_distance': 17.21, 'environment': 'do', 'length': 8.93}, {'start_distance': 26.14, 'environment': 'dr', 'length': 4.35}, {'start_distance': 30.49, 'environment': 'do', 'length': 3.64}, {'start_distance': 34.13, 'environment': 'dg', 'length': 5.8}]",True,-64.12758148989958,-66.20069032292987,-64.86019508341711
-80.0,-10,-69.0,2.1,1650.0,751630,31,0,24.827872,102.848603,4.3,1,1998,18,1973,25,39.94,47.12,7,23.01,4.35,0,0,0.0,12.57,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.21}, {'start_distance': 17.21, 'environment': 'do', 'length': 8.93}, {'start_distance': 26.14, 'environment': 'dr', 'length': 4.35}, {'start_distance': 30.49, 'environment': 'do', 'length': 3.64}, {'start_distance': 34.13, 'environment': 'dg', 'length': 5.8}]",True,-64.12758148989958,-66.20069032292987,-64.86019508341711
-80.0,-10,-69.0,2.1,1650.0,751630,31,0,24.827855,102.8486,4.3,1,1998,18,1970,28,40.97,49.62,7,23.85,4.97,0,0,0.0,12.14,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.05}, {'start_distance': 17.05, 'environment': 'do', 'length': 8.46}, {'start_distance': 25.51, 'environment': 'dr', 'length': 4.97}, {'start_distance': 30.48, 'environment': 'do', 'length': 3.69}, {'start_distance': 34.17, 'environment': 'dg', 'length': 6.81}]",True,-64.6516236772954,-67.02160462750449,-65.3541276028743
-78.0,-10,-69.0,2.2,1650.0,751630,31,0,24.827833,102.848598,4.3,1,1998,18,1970,28,42.23,50.67,7,25.29,5.1,0,0,0.0,11.84,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 16.86}, {'start_distance': 16.86, 'environment': 'do', 'length': 8.67}, {'start_distance': 25.53, 'environment': 'dr', 'length': 5.1}, {'start_distance': 30.63, 'environment': 'do', 'length': 3.16}, {'start_distance': 33.79, 'environment': 'dg', 'length': 8.43}]",True,-64.86389100627297,-67.23332630782079,-65.5541987786729
-78.0,-10,-69.0,2.2,1650.0,751630,31,0,24.827823,102.848595,4.3,1,1998,18,1970,28,43.02,51.33,7,26.52,4.53,0,0,0.0,11.96,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.04}, {'start_distance': 17.04, 'environment': 'do', 'length': 8.76}, {'start_distance': 25.8, 'environment': 'dr', 'length': 4.53}, {'start_distance': 30.33, 'environment': 'do', 'length': 3.19}, {'start_distance': 33.52, 'environment': 'dg', 'length': 9.48}]",True,-64.99507638801323,-67.36417446796287,-65.6778466980149
-82.0,-12,-69.0,2.1,1650.0,751630,31,0,24.82781,102.848593,4.3,1,1998,18,1970,28,43.91,52.08,7,27.12,4.96,0,0,0.0,11.84,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.27}, {'start_distance': 17.27, 'environment': 'do', 'length': 8.95}, {'start_distance': 26.22, 'environment': 'dr', 'length': 4.96}, {'start_distance': 31.18, 'environment': 'do', 'length': 2.87}, {'start_distance': 34.05, 'environment': 'dg', 'length': 9.84}]",True,-65.14211857678045,-67.51083867405208,-65.81644034660111
-82.0,-12,-69.0,2.1,1650.0,751630,31,0,24.827798,102.84859,4.3,1,1998,18,1970,28,44.85,52.87,7,28.27,4.61,0,0,0.0,11.97,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.32}, {'start_distance': 17.32, 'environment': 'do', 'length': 8.98}, {'start_distance': 26.3, 'environment': 'dr', 'length': 4.61}, {'start_distance': 30.91, 'environment': 'do', 'length': 2.99}, {'start_distance': 33.9, 'environment': 'dg', 'length': 10.96}]",True,-65.29473050148782,-67.66305829866877,-65.96028371319058
-82.0,-12,-71.0,2.1,1650.0,751630,21,0,24.827798,102.84859,4.3,1,1998,18,1970,28,44.85,52.87,7,28.27,4.61,0,0,0.0,11.97,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.32}, {'start_distance': 17.32, 'environment': 'do', 'length': 8.98}, {'start_distance': 26.3, 'environment': 'dr', 'length': 4.61}, {'start_distance': 30.91, 'environment': 'do', 'length': 2.99}, {'start_distance': 33.9, 'environment': 'dg', 'length': 10.96}]",True,-65.29473050148782,-67.66305829866877,-65.96028371319058
-82.0,-12,-71.0,2.1,1650.0,751630,21,0,24.827778,102.848588,4.3,1,1998,18,1970,28,46.22,54.04,7,29.57,4.88,0,0,0.0,11.78,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.36}, {'start_distance': 17.36, 'environment': 'do', 'length': 8.73}, {'start_distance': 26.09, 'environment': 'dr', 'length': 4.88}, {'start_distance': 30.97, 'environment': 'do', 'length': 3.05}, {'start_distance': 34.02, 'environment': 'dg', 'length': 12.21}]",True,-65.5166116930467,-67.88436912843098,-66.16941637197797
-80.0,-10,-71.0,2.1,1650.0,751630,21,0,24.827767,102.848585,4.3,1,1998,18,1970,28,47.15,54.84,7,30.15,4.53,0,0,0.0,12.47,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.38}, {'start_distance': 17.38, 'environment': 'do', 'length': 9.21}, {'start_distance': 26.59, 'environment': 'dr', 'length': 4.53}, {'start_distance': 31.12, 'environment': 'do', 'length': 3.26}, {'start_distance': 34.38, 'environment': 'dg', 'length': 12.77}]",True,-65.66557705929891,-68.03295156833713,-66.30982269886258
-80.0,-10,-71.0,2.1,1650.0,751630,21,0,24.827757,102.848585,4.3,1,1998,18,1970,28,47.8,55.4,7,31.1,4.86,0,0,0.0,11.84,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.61}, {'start_distance': 17.61, 'environment': 'do', 'length': 9.07}, {'start_distance': 26.68, 'environment': 'dr', 'length': 4.86}, {'start_distance': 31.54, 'environment': 'do', 'length': 2.76}, {'start_distance': 34.3, 'environment': 'dg', 'length': 13.49}]",True,-65.76856542737819,-68.13567519729976,-66.40689370830357
-82.0,-13,-71.0,2.2,1650.0,751630,21,0,24.827757,102.848585,4.3,1,1998,18,1970,28,47.8,55.4,7,31.1,4.86,0,0,0.0,11.84,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.61}, {'start_distance': 17.61, 'environment': 'do', 'length': 9.07}, {'start_distance': 26.68, 'environment': 'dr', 'length': 4.86}, {'start_distance': 31.54, 'environment': 'do', 'length': 2.76}, {'start_distance': 34.3, 'environment': 'dg', 'length': 13.49}]",True,-65.76856542737819,-68.13567519729976,-66.40689370830357
-82.0,-13,-71.0,2.2,1650.0,751630,21,0,24.82774,102.848593,4.3,1,1998,18,1970,28,48.29,55.82,7,31.83,4.95,0,0,0.0,11.52,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.58}, {'start_distance': 17.58, 'environment': 'do', 'length': 8.69}, {'start_distance': 26.27, 'environment': 'dr', 'length': 4.95}, {'start_distance': 31.22, 'environment': 'do', 'length': 2.82}, {'start_distance': 34.04, 'environment': 'dg', 'length': 14.24}]",True,-65.84512580775687,-68.21203877363297,-66.4790551916356
-82.0,-13,-71.0,2.2,1650.0,751630,21,0,24.82773,102.848598,4.3,1,1998,18,1970,28,48.59,56.08,7,32.16,4.4,0,0,0.0,12.02,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.89}, {'start_distance': 17.89, 'environment': 'do', 'length': 9.17}, {'start_distance': 27.06, 'environment': 'dr', 'length': 4.4}, {'start_distance': 31.46, 'environment': 'do', 'length': 2.85}, {'start_distance': 34.31, 'environment': 'dg', 'length': 14.28}]",True,-65.89223218019218,-68.25902405569992,-66.52345499336737
-82.0,-13,-71.0,2.2,1650.0,751630,21,0,24.82773,102.848598,4.3,1,1998,18,1970,28,48.59,56.08,7,32.16,4.4,0,0,0.0,12.02,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.89}, {'start_distance': 17.89, 'environment': 'do', 'length': 9.17}, {'start_distance': 27.06, 'environment': 'dr', 'length': 4.4}, {'start_distance': 31.46, 'environment': 'do', 'length': 2.85}, {'start_distance': 34.31, 'environment': 'dg', 'length': 14.28}]",True,-65.89223218019218,-68.25902405569992,-66.52345499336737
-86.0,-15,-69.0,2.1,1650.0,751630,21,0,24.827712,102.848612,4.3,1,1998,18,1970,28,48.83,56.29,7,31.54,4.6,0,0,0.0,12.69,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.81}, {'start_distance': 17.81, 'environment': 'do', 'length': 9.44}, {'start_distance': 27.25, 'environment': 'dr', 'length': 4.6}, {'start_distance': 31.85, 'environment': 'do', 'length': 3.25}, {'start_distance': 35.1, 'environment': 'dg', 'length': 13.73}]",True,-65.93012047307467,-68.29681495396032,-66.55916635480257
-86.0,-15,-69.0,2.1,1650.0,751630,21,0,24.827693,102.848623,4.3,1,1998,18,1970,28,49.49,56.86,7,32.23,4.68,0,0,0.0,12.58,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.86}, {'start_distance': 17.86, 'environment': 'do', 'length': 9.69}, {'start_distance': 27.55, 'environment': 'dr', 'length': 4.68}, {'start_distance': 32.23, 'environment': 'do', 'length': 2.89}, {'start_distance': 35.12, 'environment': 'dg', 'length': 14.37}]",True,-66.03225194464967,-68.3986838891337,-66.65542970207544
-78.0,-11,-69.0,2.3,1650.0,751630,31,0,24.827693,102.848623,4.3,1,1998,18,1970,28,49.49,56.86,7,32.23,4.68,0,0,0.0,12.58,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.86}, {'start_distance': 17.86, 'environment': 'do', 'length': 9.69}, {'start_distance': 27.55, 'environment': 'dr', 'length': 4.68}, {'start_distance': 32.23, 'environment': 'do', 'length': 2.89}, {'start_distance': 35.12, 'environment': 'dg', 'length': 14.37}]",True,-66.03225194464967,-68.3986838891337,-66.65542970207544
-78.0,-11,-69.0,2.3,1650.0,751630,31,0,24.827677,102.848632,4.3,1,1998,18,1971,27,50.14,56.95,7,32.78,5.1,0,0,0.0,12.26,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 17.58}, {'start_distance': 17.58, 'environment': 'dg', 'length': 0.91}, {'start_distance': 18.49, 'environment': 'do', 'length': 9.15}, {'start_distance': 27.64, 'environment': 'dr', 'length': 5.1}, {'start_distance': 32.74, 'environment': 'do', 'length': 3.1}, {'start_distance': 35.84, 'environment': 'dg', 'length': 14.29}]",True,-66.04828431715855,-68.31911892288188,-66.67054090941075
